title,openTypeList,detail
三张叶,中医##中草药##中药##植物药,三张叶，中草药之一。为报春花科植物三叶排草的全株。可祛风除湿，舒筋活血，用于治疗风湿腰痛、高血压头昏、黄疸型肝炎等。
十大功劳根,植物##植物药##生物科学##自然,十大功劳根为小檗科植物阔时十大功劳、细叶十大功劳、华南十大功劳和西藏十大功劳的根，清热，燥湿，消肿，解毒，主湿热痢疾，腹泻，黄疸，肺痨咳血，咽喉痛，目赤肿痛，疮疡，湿疹。
十姐妹,木本花卉##植物##植物药##生物##自然##花卉##蔷薇属##蔷薇科,十姐妹属蔷薇科，是多花蔷薇的变种，据说在19世纪初就已出现，又名“大叶野蔷薇”，常用名为“十姊妹”。羽状复叶，叶梗附近长有直立棘刺1对，通常有5枚边缘有细齿且带尖端的卵形小叶，互生。尤其突出的是，这种蔷薇的同一枝茎上通常开6-7朵花型较大的[2]重瓣花，并且颜色从粉红、红色到紫红色，各不相同，十分华丽，同时还散发出浓郁的花香，“七姊妹”的名称也由此而来。也称十姐妹。
十大功劳─细叶十大功劳,植物药,十大功劳─细叶十大功劳/十大功劳─细叶十大功劳 编辑 			 		   正文/十大功劳─细叶十大功劳 编辑 			 		　　十大功劳──细叶十大功劳 　　Folium mahoniae 　　(英)Chinese Mahonia Leaf 　　  别名/十大功劳─细叶十大功劳 编辑 			 		　木黄连、竹叶黄连。 　　  来源/十大功劳─细叶十大功劳 编辑 			 		　为小檗科植物细叶十大功劳Mahonia fortunei(Lindl.)Fedde的叶。 　　  植物形态/十大功劳─细叶十大功劳 编辑 			 		　常绿灌木，高达2m。根和茎断面黄色，叶苦。一回羽状复叶互生，长15～30cm；小叶3～9，革质，披针形，长5～12cm，宽1～2.5cm，侧生小叶片等长，顶生小叶最大，均无柄，先端急尖或渐尖，基部狭楔形，边缘有6～13刺状锐齿；托叶细小，外形。总状花序直立，4～8个族生；萼片9，3轮；花瓣黄色，6枚，2轮；花梗长1～4mm。浆果圆形或长圆形，长4～6mm，蓝黑色，有白粉。花期7～10月。 　　生于山谷、林下湿地。分布于江苏、湖南、湖北、四川、浙江、广东、广西。 　　  采制/十大功劳─细叶十大功劳 编辑 			 		　全年可采，晒干。 　　  性状/十大功劳─细叶十大功劳 编辑 			 		　羽状复叶，小叶5～9，小叶片多皱缩，革质，披针形，每侧有刺5～10。总叶柄长10～20cm，直径约至2mm，上面有凹槽。作同阔叶十大功劳叶。 　　  化学成分/十大功劳─细叶十大功劳 编辑 			 		　含小檗碱、掌叶防已碱（palmatine）、药根碱（jatrorrhizine）、木兰碱（magnoflorine）。 　　  性味及功能主治/十大功劳─细叶十大功劳 编辑 			 		　同阔叶十大功劳叶。 　　  附注/十大功劳─细叶十大功劳 编辑 			 		　根茎、果实亦入药。  配图/十大功劳─细叶十大功劳 编辑 			 		   相关连接/十大功劳─细叶十大功劳 编辑
双翎草,中医##中草药##中药##医学##植物##植物药,双翎草属于中药之一，有温经通络、祛风除湿等功效。
双肾子,中医##中药##医药##植物##植物药##草药,一年生草本，高30～80厘米。根2枚并生，比较粗短，卵形。茎直立。叶互生，叶片狭卵形，长6～12厘米，宽2～3厘米，先端渐尖，基部楔形；无柄抱茎，鞘状；两面无毛。
双肾草,中医##中草药##中药##植物药##药材,双肾草，多年生草本植物。是为兰科植物葱叶兰的全草，块茎长圆形，肉质。茎直立。叶5-7枚，直立伸展，披针形或长圆形，先端渐尖，基部抱茎。总状花序具4-12朵花。肉质多汁。主要功能为滋阴益肾，治膀胱疝气，白带等。
商陆花,中医##中草药##中药##植物药,专为服装行业设计开发的，极具针对性的iPad商业应用。可实现iPad手持开单、库存盘点、多店调货，准确高效。不会算错钱，不会点错货，不会库存不清楚。已有大量服装批发户用本产品替代了原有手工开单作业方式，销售情况、库存情况、客户欠款、采购订货补货、店铺流水账一切随时掌握。该应用适合服装档口、服装批零兼营、服装鞋帽箱包专卖店等批发商和零售商。
双股箭,中医##中草药##中药##植物药,双股箭，主要成为菊科植物心叶兔耳风的根，有祛风湿，舒筋络等功效。
四叶细辛,中医##中草药##中药##中药材功效分类##植物药##解表药,四叶细辛：江西草药，为金粟兰科植物多穗金粟兰的根及全草。多穗金粟兰乃多年生草本或亚灌木。根茎较粗，有多数须根。茎直立。叶对生，常4片生于茎顶；叶片卵形，长15～20厘米，先端渐尖，基部楔形，边缘有锯齿。穗状花序数条丛生茎顶；花淡绿色；雄蕊1枚，2室，药隔较短于药室；子房下位。花期夏季。  生于林下、水边等阴湿处。分布浙江、江西、陕西等地。夏、秋采收，洗净，鲜用或晒干。
四时青,中医##中草药##中药##植物药,四时青，中草药，为豆科植物云实的叶，主要治疗小儿口疮、跌打损伤、产后恶露不尽等症。
双肾藤,中医##中草药##中药##中药材##植物##植物药##藤本植物,双肾藤，中草药，根圆柱形，稍扁，大小长短不一，直径1-3.5cm。表面褐色，有细纵皱纹及横长皮孔，并有少数细须根或残留须根痕。
四川山矾,中药##植物##植物药##生物##自然##草药##药材,四川山矾（Symplocos setchuensis Brand），小乔木，生于海拔1800米以下的山坡杂林中。
四大药都,中医##医学##应用科学##植物药##疾病控制##科学,“安徽亳州、江西樟树、河南百泉、河南禹州、河北安国、湖北蕲春”是中国公认的获得“中国药都”称号的相关城市，历史悠久，药业交易发达，每年都有上千万乃至上亿元的药品交易额，当地的药品交易收入也都是地方主要财政收入之一。 每年当地都要举办药交会，是药品交易的集散地。 至于哪几个是四大药都说法不一。
四念癀,中医##中草药##中药##植物药##生物##自然##草药,四念癀花单生叶腋，花梗长2～3厘米，无苞；萼裂5片，线状披针形，长4～6毫米，治一切毒蛇或狂犬咬伤，阴症疮疡及鹤膝风。
四里麻,中医##中草药##植物##植物药##生物##自然##草药##麻,钩距虾脊兰，根状茎不明显，假鳞茎短，近卵球形，叶在花期尚未完全展开，椭圆形或椭圆状披针形，花葶出自假茎上端的叶丛间，长达70厘米，高出叶层之外，密被短毛；花序柄常具1枚鳞片状的鞘；鞘宽卵形，长约6毫米，先端渐尖，无毛；总状花序长达32厘米，疏生多数花，无毛，花张开，花期3—5月，产安徽、浙江、江西、台湾、湖北、湖南、广东北部和西南部、香港、广西、四川西南部、贵州和云南东南部。
声色草,中医##中草药##中药##植物##植物药##草药,一年生成多年生草本，被白色小茸毛。 茎纤细而坚硬，二歧分枝，多数。 叶狭线形至锥尖，很少线状披针形，扁平或边缘背卷。 托叶长披针形，先端长尖，长约为叶之半。 花多数，密集，顶生，伞房花序式或聚伞花序；苞片薄膜质；萼片5，披针形，白色，膜质；花瓣5。 分离，阔卵形，先端钝，比萼片短；雄蕊5；短；花柱短。 蒴果，卵圆形或长椭圆形，短于萼片，3瓣裂。 花期春至秋季。 生于丘陵砂质地。
兔儿风,中药##植物药##生物##自然,兔儿风叶阔披针形至长椭圆形，长7～17厘米，宽3.5～8厘米，先端尾尖，基部楔形而略延长，边缘具疏齿，分布四川、云南、贵州。
兔儿伞,中医##中药##兔儿伞属##应用科学##植物##植物药##生物##祛风湿药##科学##自然##草药##菊目##菊科,兔儿伞别名：七里麻（《南京民间药草》），一把伞（《贵州民间药物》），南天扇、伞把草（《湖南药物志》），贴骨伞（《陕西中草药》），破阳伞、铁凉伞、雨伞草（《浙江民间常用草药》），雨伞菜、帽头菜（《北方常用中草药手册》），龙头七（《陕西草药》）。为菊科植物兔儿伞的根或全草。秋季采取，除净泥土后晒干。主治祛风除湿；解毒活血；消肿止痛。主风湿麻木；肢体疼痛；跌打损伤；月经不调；痛经；痈疽肿毒；瘰疬；痔疮。
兔皮毛,中医##中药##应用科学##植物药##科学,兔皮毛，医学药物名称，主治灸疮久不敛，烫伤等症状，记载于《唐本草》之中。
兔子毛,中医##中草药##中药##植物药,兔子毛，中药，为菊科植物西伯利亚艾菊的全草。清热解毒，凉血。治传染病高热，疔疮痈肿，血瘀刺痛。
兔头骨,中医##中药##应用科学##植物药##科学,兔头骨，主要成为兔科动物蒙古兔或家兔等的头骨，有治头痛眩晕，消渴，难产，恶露不下，小儿疳痢，痈疽疮毒等功效。
四楞蒿,中草药##植物##植物药##草药,唇形科香薷属植物鼠尾香薷，以全株入药。止咳，解表。
四楞筋骨草,中医##中草药##中药##植物药##生物##自然,四楞筋骨草，所属植物界，属唇形科，分布四川、贵州、云南、广西、湖南等地。
兔骨,中医##中药##应用科学##植物药##科学,兔科动物蒙古兔等的骨胳。性平。味甘、酸。无毒。煎汤内服，醋磨涂敷，或泡酒。主治消渴，头昏眩晕等症。
吐铁,中药##植物药,吐铁，为泊螺科动物泥螺的肉。生活于浅海的泥滩上。分布我国沿海一带，尤以东海为多。有补肝肾，益精髓，明目，生津，润燥之效。
同牙咪,植物药,"一级分类 常用植物药  　　二级分类  　　分类 同牙咪  　　年份 dungh nyah miev  　　别名 扁竹、百节草、猪牙草、乌蓼  　　来源 蓼科植物扁蓄Polygonum aviculare L.的全草。  　　形态特征 一年生草本,高10～40厘米。茎匍匐或斜上,基部多分枝,有明显的节和沟纹。单叶互生,叶片披针形至狭椭圆形,长1.5～3厘米,宽5～10毫米,顶端钝或急尖,基部楔形,边全缘；托叶鞘下部褐色,上部白色。花绿色1～5朵簇生于叶腋。瘦果卵形,有3棱,黑褐色。花期夏季,果期秋季。  　　生态分布 生于田野、路旁和河边沙地上。产于广西隆林、南丹、全州、金秀等县市；分布于全国各省份。  　　采集加工 夏秋季采,晒干备用。  　　性味 味苦,性平。  　　功效 清热解毒,利尿,驱虫。  　　传统应用 治尿路感染、尿路结石、肾炎、黄疸、痢疾、蛔虫病、蛲虫病、湿疹、外阴瘙痒。  　　用法用量 6～15克,水煎服；外用适量水煎洗。  　　方例 1.尿路感染 同牙咪(扁蓄)、唐楚咪(灯心草)各15克,能秃咪(车前草)30克,牛膝风(土牛膝)15克,天鲁(薏苡)根25克,水煎服。 2.蛔虫、蛲虫病 同牙咪(扁蓄)6～15克,水煎服。如胆道蛔虫可用同牙咪(扁蓄)100克,米醋100～200克,加水煎取一碗,1天分2次服。 3.外阴瘙痒 同牙咪(扁蓄)100克,别平(白矾)25克,水煎趁热熏患处。"
唐古特马尿泡,中药##植物药,唐古特马尿泡，中药之一。为茄科植物唐古特马尿泡的种子及根。性苦，寒，有毒，具有镇痛消肿之功效。治消化道痉挛性疼痛，疮毒，癌瘤及皮肤病。
吐烟花,中药##双子叶植物纲##植物药##生物##种子植物门##自然##荨麻目##荨麻科##蔷薇亚纲##蔷薇目##被子植物亚门##赤车属##金缕梅亚纲,为荨麻科植物吐烟花的全草。一年生草木。茎肉质，紫红色，光滑，匍匐，节下生根。叶肉质，在同一节上有2种叶：退化叶极细小，几无柄，线状倒卵形；正常叶甚大，斜卵形，长2～6厘米，宽1.3～3厘米，先端钝，有时急尖，基部心形，极不对称，边缘波状有圆齿，上面深绿色，下面淡绿色、红色或苍白色，在生活状态下两面均有无数白色小斑点，干时上面的线状钟乳体显着，尤以近边缘处更为密集，下面在叶脉上密被柔毛。
唐古特青兰,中药##植物药##药物,唐古特青兰，中药，为唇形科植物唐古特青兰的带根全草。可治胃炎，溃疡病，肝炎，肝肿大。
台湾相思,中医##中药##双子叶植物纲##各类植物名称##有毒植物##杨柳目##杨柳科##柳属##植物##植物学##植物药##相思子属##种子植物门##蔷薇亚纲##被子植物亚门##豆目##豆科##金合欢属,台湾相思为豆科金合欢属的植物。为常绿乔木，高约3-7m，假叶呈镰刀型，边缘平滑。有5-7个纵走的平行脉。花期为5月至7月，花瓣四瓣，金黄色，花萼为钟型，荚果平薄，荚果内的种子数约5-7粒。木质坚硬、木材可作纸浆材、人造板、家具，树皮可提取栲胶，树叶可制作饲料，经济效益和生态效益都十分显著。
土一枝蒿,中药##植物药,土一枝蒿--西南蓍草。多年生草本，高3～100厘米。茎有纵沟纹。叶互生，长线形，长3～12厘米，2～3回羽状深裂，裂片线形，有毛或光滑，基部半抱茎。头状花序，排列成伞房状，簇生于枝端；边缘舌状花雌性，白色或淡粉红色，中央管状花两性，浅黄色。瘦果扁平，无冠毛。花期夏季。
土千年健,中药##植物药##生物##自然,土千年健，所属植物界，常绿矮小灌木，高20-50cm，有时高1m以上。浆果圆球形，绿色变红色，成熟时紫黑色，内有多数细小种子。
土丁桂,中药##五桠果亚纲##双子叶植物纲##土丁桂属##旋花树科##旋花科##植物##植物药##生物##种子植物门##自然##花卉##茄目##被子植物亚门##锦葵目,土丁桂，别名：毛辣花、白鸽草、白毛将、白头妹、过饥草、毛将军、银花草、暴臭蛇、烟油花，拉丁文名：Evolvulus alsinoides (L.) L. 旋花科、土丁桂属多年生草本，茎少数至多数，平卧或上升，细长，具贴生的柔毛。叶长圆形，椭圆形或匙形，我国长江以南各省及台湾省有分布。灌丛及路边。自热带东非洲，马达加斯加，经印度，中南半岛，马来亚至菲律宾均有分布。全草药用，有散瘀止痛，清湿热之功能。 （文中图片均取自中国植物图库）
土中闻,中药##植物药,土中闻，中药，为姜科植物土中闻的根，可清肺定喘。治咳嗽哮喘。
土八角,中医##中草药##中药##植物##植物药##草药,土八角，为木兰科植物红茴香或云南茴香的果实。用于镇呕，行气止痛。治胃寒作吐，膀胱疝气及胸前胀痛。
土人参叶,中医##中药##植物##植物药##药材,土人参叶是马齿苋科植物栌兰的叶，其药用价值是：通乳汁；消肿毒。
土千年健叶,中药##植物##植物药,土千年健叶为杜鹃花科植物乌鸦果，其功效是敷疮，消风。
土圞儿,中药##双子叶植物纲##土圞儿属##植物药##生物##种子植物门##自然##蔷薇亚纲##被子植物亚门##豆目##豆科,"土圞儿 (《救荒本草》),药物名称，别名地栗子(《救荒本草》)，土子、土蛋(《贵州民间药物》)，野凉薯、罗汉参、九连珠、土凉薯、土鸡蛋(《湖南药物志》)，黄皮狗圞(《浙江民间常用草药》)，九牛子(江西《草药手册》)。为豆科植物土圞儿的块根。以块根、叶和种子入药。秋季挖根，晒干。春季采叶，秋季收子，晒干。"
土大黄叶,中药##植物##植物药,土大黄叶具有清热、去风、散瘀、消肿的功效，主治肺痈、咽喉肿痛、丹毒、大头瘟、流行性乙型脑炎、跌打损伤等症状。
土木香—总状土木香,旋覆花属##植物药##生物##自然##菊目##菊科,总状土木香，中草药，多年生草本，主产西藏、新疆。具有健脾和胃，调气解郁，止痛安胎功效。用于胸胁、脘腹作痛，呕吐泻痢，胸胁挫伤，岔气作痛，胎动不安。
土半夏,中医##中草药##中药##化痰止咳平喘药##植物##植物药##草药,土半夏，为天事星科植物土半夏的块茎。燥湿化痰，和胃健脾，降逆止呕。治胃炎，胃溃疡呕吐，咳嗽痰多，孕期呕吐。
土牡蛎,中药##植物药,土牡蛎，医学药物名称，主治固精敛汗，散结软坚。治盗汗遗精，红崩白带，瘰疬结核，虚热外浮，头晕烦躁等症状，记载于《四川中药志》之中。
土燕窝,中药##植物药,土燕窝，中药名，为雨燕科动物褐背金丝燕的唾液，凝结于岩洞等处所结成的窼窝，分布于我国华中及西南地区，常见于湖北、四川一带，具有养肺阴、开胃、止血的功能。常食用具有补肺止咳，健脾益精之功效。主治肺痨咳血、咳嗽痰多、体弱遗精、小便频数。
土白芨,中药##植物药,土白芨，主要成为兰科植物二叶舌唇兰的块茎，有补肺生肌，化瘀止血。治肺痨咳血，吐血，衄血，创伤，痈肿，汤火伤等功效。
土瓜狼毒,植物##植物名称##植物药##生物##自然##草药,土瓜狼毒，多年生草本，全株光滑无毛。根圆柱状，长10-20厘米，直径5-20毫米，少分枝或不分枝。茎基部极多分枝（有时具不育枝），向上直立或斜展，高20-30厘米，直径约3毫米，偶更粗。根入药，具消炎、杀菌、止痛和止血等功效。
土百部,中医##中草药##中药##植物##植物药##草药,土百部是一种中药药材，为百合科植物羊齿天门冬的块根。主要营养成分为粘液质。
土羌活,中药##中药材功效分类##植物药##解表药,土羌活，主要成为姜科植物姜花的根茎，有除风散寒，解表发汗。治头痛。身庙，风湿筋骨疼痛及跌打损伤等功效。
土箭芪,中药##植物药##生物##自然,土箭芪 (《四川常用中草》) 为瑞香科植物一把香的根。又名:长花荛花。灌木，高约1米。根长而略分枝，皮纤维多，表面棕黄色。茎直立，多分枝，幼枝密被灰色短柔毛。为瑞香科植物一把香的根。
土白蔹,中医##中草药##中药##植物##植物药##草药,土白蔹，是一味中药，甘苦，寒。根呈纺锤形，表面灰棕色，皱缩，有横环纹。有清热化痰，利湿，散结消肿的功效。
土茵陈,中医##应用科学##植物药##科学,土茵陈，多年生草本或近一、二年生草本；植株有浓烈的香气。主根单一，狭纺锤形、垂直，半木质或木质化；根状茎粗短，直立，半木质或木质，常有细的营养枝，枝上密生叶。茎通常单生，花药线形，先端附属物尖，长三角形，花柱短，先端膨大，2裂，不叉开，退化子房不明显。瘦果倒卵形或长圆形，褐色。花果期7-10月。
土茯苓土荆皮,中医##应用科学##植物药##科学,土茯苓土荆皮，又称红土茯苓，是百合科多年生常绿藤本植物光叶菝葜SmilaxglabraRoxb.的块茎。可入药，本品始载于《本草纲目》。
土良姜,中草药##中药##植物药,土良姜，中药，为姜科植物草果药的根茎。可治气痛，胃痛，腹痛。
土草果,中医##植物##植物药##自然##草药##药材,土草果，为药名，又称砂仁、土砂。科属姜科，有理气、开胃、安胎的功效。主治脘腹胀痛、食欲不振、胎动不安。内服：煎汤，2-6g。土草果生于海拔约650m的山坡林下阴湿处，8-9月采收，剪下果穗，除去杂质，晒干或晾干。分布于广西和贵州等地。土草果出自《中华本草》。
土远志,中药##植物药,土远志，中药，为报春花科植物奇异排草的根。可治痨咳，跌打损伤，心胃气痛。
土蜂子,中药##植物药##清热药,土蜂子土蜂子名称首见于《本经》.为土蜂科昆虫土蜂的幼虫。性味甘。凉，有毒。①《日华子本草》：凉，有毒。 ②《纲目》：甘，平，有毒。 内服：炒，研末，0．5～1钱。《本草经集注》：畏黄芩、芍药、牡蛎。
土贝母,中医##中药##五桠果亚纲##假贝母属##医学名词##双子叶植物纲##堇菜目##应用科学##植物药##种子植物门##科学##药品##药物中文名称列表##被子植物亚门,攀援草本植物。地下块茎肥厚，白色，瓣大小成对，各对交互对生呈扁球形，直径大者3厘米左右。茎细弱，有卷须。叶互生，具柄，心脏形，掌状深裂。花单性，雌雄异株，腋生，花萼淡黄绿色，基部合生，上部5深裂，先端渐尖呈细长丝状。花冠淡黄绿色，与花萼相似，但裂片较宽，蒴果圆筒状，平滑，成熟后顶端盖裂。种子4粒，斜方形，表面棕黑色，先端具膜质翅。7～8月开花。
土香榧,中药##中药材功效分类##植物药##驱虫药,土香榧，别名粗榧、血榧、木榧，是粗榧科植物中国祖榧的种子。主要治于食积，驱蛔虫。
土龙骨,中医##应用科学##植物药##科学,龙骨花是剑花的一个别名.　　剑花　　【剑花的功效介绍】：　　剑花(《广东中药》)　　【异名】量天尺花、霸王花(《岭南采药录》)，昙花(《广州植物志》)，七星剑花、龙骨花(《广东中药》Ⅱ)，霸王鞭(广州空军《常用中草药手册，)。　　【来源】为仙人掌科植物量天尺的花。　　【植物形态】量天尺(《岭南采药录》)多年生攀援植物。　　茎极延长，长约8米或更长，利用气根攀登于灌木或乔木上或墙上，绿色、肉质，常收缩成节，有阔棱3条，棱边作波浪形。　　叶退化，于棱边腋间有小窝孔，窝孔间的距离4～5厘米，有小刺1～3枚。　　花单生，于晚上开放，日间闭合，长25～30厘米；花萼花瓣状，黄绿色，裂片厚，披针形，外反，萼管有大鳞片，无刺；花瓣纯白色，直立；雄蕊多数，2列，乳白色；子房下位，花柱1枚，柱头分裂，裂片乳白色。　　肉质浆果椭圆形，长约10厘米，红色，有鳞片，熟时近平滑。　　花期夏、秋。　　生长于废墙上或树上，庭园中有栽培。　　【采集】夏、秋间采收净花，纵向切开(基部相连)，略蒸后，晒干。　　【药材】干燥花呈不规则的长条束状，长约15～17厘米。　　花被棕褐色或黄棕色。　　萼管细长部扭曲呈条束状，外侧有皱缩的鳞片。　　上端花被狭长披针形，有纵脉，往往数轮粘贴在一起。　　花被内有多数雄蕊。　　气微弱，味稍甜。　　以朵大、色鲜明、味香甜者为佳。　　产广东。　　【化学成分】全草中曾分离出卅一烷和β-谷甾醇。　　【性味】《广东中药》Ⅱ：甘，微寒。
万丈深,中药##植物药##生物##自然##菊目##菊科##还阳参属,万丈深，菊科科、万丈深属植物。
土阿魏,中药##植物药,土阿魏，植物，中草药，为马鞭草科植物臭梧桐根皮捣取的液汁凝结而成。可宽筋活血，化痞消癥。
土附,中药##植物药,土附，别名：荡部、荡鱼、吐哺、鲋鱼等等，是塘鳢鱼科动物塘鳢鱼的全体。其功效是补脾胃，治噎膈，除水肿湿气，疗一切疮疥，又能扶阳。
万丈深茎叶,中草药##医学##植物##植物药##自然##药材##药理学,万丈深茎叶，主要成为菊科植物万丈深的茎叶，植物形态详万丈深条。，有治外感无汗，风湿筋骨疼痛等功效。苦微甜，平。全年可采。
万寿菊叶,中药##植物##植物药##自然,万寿菊叶是菊目，菊科的植物。属于中药之一，主治痈、疮、疳、疔，无名肿毒。
万年青根,中药##植物##植物药,万年青根为百合科植物万年青的根及根茎，是一种中药材，有强心利尿、清热解毒、止血等功效，主治心力衰竭、咽喉肿痛、白喉、水肿等病症。
乌头附子尖,中药##植物##植物药##祛风湿药##草药,乌头附子尖，为川乌头或附子上的尖角。有吐风痰，祛寒止痛的功效。治癫痫，痰厥，小儿慢惊、脐风，寒疝疼痛。
万年青叶,中药##植物##植物药##自然,万年青叶，主要成为百合科植物万年青的叶片，有强心利尿，清热解毒，止血。治心力衰竭等功效。
万年松,各类型植物##各类植物名称##形形色色植物##植物##植物药##自然,万年松多年生草本的地生或岩壁生蕨类植物。主茎粗短且直立，殆由多数丛集的分枝共同组成；各分枝作重复不规则叉状分歧，并呈辐射状展开犹如莲座般，干燥时会向内卷曲，绿色至深绿色。不定根自主茎顶端与各分枝基部长出，多数且密集地将主茎基部充分被覆。叶两型：营养叶为不等边的卵形，前端有芒尖，边缘有纤毛，绿色至蓝绿色，厚纸质至薄革质，成四列密集著生于各分枝上，平展；孢子叶殆为卵状三角形，顶端有芒，边缘薄膜质，成四列密集著生於分枝顶端以为四稜形的孢子囊穗，叶腋处著生卵圆形的孢子囊。孢子黄色或红棕色。
乌木屑,中药##植物药,乌木屑，即柿科植物乌木的木屑，主治解毒，又主霍乱吐利。取屑研末，温酒服。
乌头（附子、川乌）,植物药,乌头（附子、川乌）/乌头（附子、川乌） 编辑 			 		   正文/乌头（附子、川乌） 编辑 			 		乌头 　　  释名/乌头（附子、川乌） 编辑 			 		　乌喙、草乌头、土附子、奚毒、耿子、毒公、金鸦。苗名：莨、芨、堇、独白草、鸳鸯菊。汁煎名射罔。 　　  气味/乌头（附子、川乌） 编辑 			 		　（乌头）辛、温、有大毒。（乌喙，一名两头尖）辛、微温、有大毒。（射罔）苦、有大毒。 　　  主治/乌头（附子、川乌） 编辑 			 		　　1、中风瘫痪（手中颤动，言语蹇涩）用草乌头（炮，去皮）四两，川乌头（炮，去皮）二两，乳香、没药各一两，共研为末；生乌豆一升，以斑蝥三至七个，去头翅，同煮豆熟，去取得取豆，焙干为末，加入上述药末中，以醋、面调成丸子，如梧子大，每服三十丸，温酒送下。此方名“左经丸”。 　　2、瘫痪顽负（风节疼痛，下元虚冷，一切风疮）。用草乌头、川乌头、两头尖各三钱，硫磺、麝香、丁香各一钱，木鳖子五个，共研为末。再以熟艾揉软，合在一起用草纸包裹。烧熏痛处。此方名“雷丸”。 　　3、腰脚冷痛。用乌头三个，去皮脐，研细，醋调贴痛处。 　　4、久患头风。用草乌头尖（生）一分、赤小豆三十五粒、麝香二分，共研为末。每服半钱，冷薄荷汤送上。 　　5、耳鸣耳痒（耳中如闻流乐声及风声，不治成聋）用新掘得的生乌头，乘湿削如枣核大，塞耳内。一天换二次，几天病愈。 　　6、喉痹口噤。用草乌头、皂荚，等分为末，加麝香少许擦牙，并吸入鼻内，牙关自开，又驻京：用草乌尖、石胆，等分为末，每用一钱，以醋煮皂荚的液汁调稀，扫涂肿上，流涎几次，其毒即破。 　　7、脾、寒、厥疟（先寒后热，名寒疟；但寒不热，面色黑者名厥疟；寒多热少，百黄腹痛，脾疟）用上等草乌头削去皮，开水泡几次，密盖一段时间，取出切细、焙干，研为末，加猛然糊做成丸子，如梧子大。每服三十丸，清早服，以姜十片，枣三枚、葱三根煎汤送下，吃一点枣子坟往。隔一、两小时再服药一次。 　　8、腹中症结。用射罔二两、椒三百粒，共捣为末，加鸡蛋白和成丸子，如麻子大。每服一丸，渐至三丸，病愈为止。 　　9、内痔不出。用生草乌头切片，加醋熬成膏，摊贴患处，次日即可把根拔出。又方：两头尖一两、巴豆四个，捣烂贴患睡，疔自拔出。 　　10、疔毒恶肿。用生草乌头切片，加醋熬成膏，摊贴患睡，次日即可把根拔出。又方：两头尖一两、巴豆四个，捣烂贴患处，疔自拔出。 　　11、遍身生疮（阴囊及两脚最多）。用草乌头一两，盐一两，化水泡一夜，炒红，研为末；另取猪腰子一个，去膜煨熟。竹刀切细、捣烂，加醋、糊调药末为丸，如绿豆在。每服三十丸，空心服，盐汤送下。 　　12、瘰疬初起（未破，发寒发热）。用草乌头头半两、木鳖子二个，加米醋磨细，再投入捣烂的葱头和蝗蚓粪少许，调匀敷患处，外贴纸条，留通气孔。  配图/乌头（附子、川乌） 编辑 			 		   相关连接/乌头（附子、川乌） 编辑
乌桕子,中医##中药##应用科学##植物药##科学,乌桕子，又称乌茶子(《天宝本草》)，为一种中药，是大戟科植物乌桕的种子。能杀虫，利水，通便。常用于治疗疥疮、湿疹、皮肤皲裂、水肿、便秘。
乌榄根,中医##中草药##中药##植物药,乌榄根为橄榄科植物乌榄Canarium pimela Leenh.的根，具有止血、祛风湿、舒筋络等功效。 【功能主治】《岭南采药录》：治内伤吐血、咳嗽，以之和猪精肉煎汤服。奇数羽状复叶互生，长30-65cm；小叶15-21枚，革质，长圆形至卵状椭圆形，长5-15cm，宽3.5-7cm，先端渐尖或锐尖，基部偏斜，全缘，上面有光泽，无毛，下面平滑；网脉两面均明显。核果卵形至椭圆形，略呈三角形，长3.5-4.5cm，宽1.5-2cm，成熟时紫黑色，表面平滑，核木质，两端钝，内有种子1-2颗；不肯定适度退化。 【生境分布】生态环境：生于海拔540-1280m的平原、丘陵、山地杂木林中，常有栽培。
乌药叶,中医##中草药##中药##植物药,乌药叶，为樟科植物乌药的叶为药。在《辞典》主治：温中，理气，止痛。治腹中寒痛，小便滑数，食积，风湿关节痛。
乌榄叶,中医##中草药##中药##植物药,乌榄叶，医学药物名称，主治洗癍毒、止血等症状，记载于《生草药性备要》之中。
乌桕根皮,中医##中药##传统医学##医学##应用科学##植物药##皮类植物药##科学,乌桕根皮，也叫做卷根白皮、卷子根、乌桕木根白皮。为大戟科植物乌桕的根皮和树皮，分布于中国华东地区、中南地区、西南地区及台湾省。苦；微温；有毒。根含白蒿香豆精（artelin），东莨菪素（scopoletin）。根皮含花椒油素（xanthoxylin）。可清热利湿，拔毒消肿。根煎剂有泻下作用；根皮所含花椒油素有杀肠虫作用，药用价值很大。本主题包括：乌桕根皮的概述；药理作用；中药化学成分；药书记载；用药禁忌；原植物形态；功效分类；药用植物栽培；生药材鉴定等。
乌金草,中草药##中药##平肝熄风药##植物药,乌金草，多年生草本，高20～30厘米，全体光滑无毛。须根黑褐色。具有平肝风，强心养血，调经。治头晕，神经衰弱，贫血，高血压症，月经不调的功效。
乌蛇皮,中医##中药##植物药,乌蛇皮为游蛇科动物乌梢蛇的皮。治风毒气，眼生臀，唇紧、唇疮。
乌贼鱼腹中墨,中药##植物药,乌贼鱼腹中墨，为乌鲗科动物无针乌鲗或金乌鲗等墨囊中的墨液。动物形态详海螵蛸条。功用主治： 《本草拾遗》：主血刺心痛。  临床应用： 治疗功能性子宫出血。
乌鸦翅羽,中医##中药##动物##医学##植物药##生物##药理,乌鸦翅羽
